,Key,ds,y
324,NBRX_Brand15,2023-03-24,0.04822280483087635
325,NBRX_Brand15,2023-03-31,0.04556345009914078
326,NBRX_Brand15,2023-04-07,0.04673861633056714
327,NBRX_Brand15,2023-04-14,0.049855554582859146
328,NBRX_Brand15,2023-04-21,0.044993364441970975
329,NBRX_Brand15,2023-04-28,0.046616278561754564
330,NBRX_Brand15,2023-05-05,0.047301231802911535
331,NBRX_Brand15,2023-05-12,0.046541472387389315
332,NBRX_Brand15,2023-05-19,0.05299182092122256
333,NBRX_Brand15,2023-05-26,0.04451830148248568
334,NBRX_Brand15,2023-06-02,0.046788576588779766
335,NBRX_Brand15,2023-06-09,0.046115971336879585
336,NBRX_Brand15,2023-06-16,0.047354626626982366
337,NBRX_Brand15,2023-06-23,0.048294089380105716
338,NBRX_Brand15,2023-06-30,0.046908123224031394
339,NBRX_Brand15,2023-07-07,0.043406894036111615
340,NBRX_Brand15,2023-07-14,0.047326123623375335
341,NBRX_Brand15,2023-07-21,0.04929012782415923
342,NBRX_Brand15,2023-07-28,0.048175995544416594
343,NBRX_Brand15,2023-08-04,0.04905559036791693
344,NBRX_Brand15,2023-08-11,0.05000229578952202
345,NBRX_Brand15,2023-08-18,0.04345213331484307
346,NBRX_Brand15,2023-08-25,0.048605542190145234
347,NBRX_Brand15,2023-09-01,0.050248197059099005
348,NBRX_Brand15,2023-09-08,0.05165315034310668
349,NBRX_Brand15,2023-09-15,0.05185150108911829
350,NBRX_Brand15,2023-09-22,0.050109852966030086
351,NBRX_Brand15,2023-09-29,0.04839528977141538
352,NBRX_Brand15,2023-10-06,0.046961325966850834
353,NBRX_Brand15,2023-10-13,0.0491326895565093
354,NBRX_Brand15,2023-10-20,0.04929992296887036
355,NBRX_Brand15,2023-10-27,0.05032532200239012
356,NBRX_Brand15,2023-11-03,0.0492083056793401
357,NBRX_Brand15,2023-11-10,0.04990929810688869
358,NBRX_Brand15,2023-11-17,0.048765855330819334
359,NBRX_Brand15,2023-11-24,0.055871446229913475
360,NBRX_Brand15,2023-12-01,0.053137840866641764
361,NBRX_Brand15,2023-12-08,0.05467933275760193
362,NBRX_Brand15,2023-12-15,0.055926854172468204
363,NBRX_Brand15,2023-12-22,0.05131004366812228
364,NBRX_Brand15,2023-12-29,0.05878323681424746
365,NBRX_Brand15,2024-01-05,0.07055195013814818
366,NBRX_Brand15,2024-01-12,0.06903163950143816
367,NBRX_Brand15,2024-01-19,0.06541186204043642
368,NBRX_Brand15,2024-01-26,0.06363987635239567
369,NBRX_Brand15,2024-02-02,0.06133864602888779
370,Others,2023-01-06,0.0003344257909169955
371,Others,2023-01-13,0.00746946603411729
372,Others,2023-01-20,0.0036041162801726183
373,Others,2023-01-27,0.01405377094972067
374,Others,2023-02-03,0.005268556508765386
375,Others,2023-02-10,0.004050925925925926
376,Others,2023-02-17,0.00012865597392572263
377,Others,2023-02-24,0.0057553956834532375
378,Others,2023-03-03,0.0035370323020540357
379,Others,2023-03-10,0.002312996421401763
380,Others,2023-03-17,0.006078506913231454
381,Others,2023-03-24,0.001461297116087162
382,Others,2023-03-31,0.006072372769332452
383,Others,2023-04-07,0.016167175474050822
384,Others,2023-04-14,0.0014006828328810294
385,Others,2023-04-21,0.01361359647245173
386,Others,2023-04-28,0.017475643322119795
387,Others,2023-05-05,0.014826427771556551
388,Others,2023-05-12,0.006416563288702571
389,Others,2023-05-19,0.014765389582436504
390,Others,2023-05-26,0.013337997988367519
